customer_id,t,y,true_state
0,0,49.320341473649925,1
0,1,41.50149847024519,1
0,2,34.3803085746499,1
0,3,0.0,1
0,4,0.0,2
0,5,0.0,2
0,6,0.0,1
0,7,0.0,0
0,8,0.0,0
0,9,0.0,0
0,10,0.0,0
0,11,68.78895585179879,1
0,12,59.81602054407502,1
0,13,0.0,1
0,14,60.14318173675232,1
0,15,0.0,0
0,16,0.0,0
0,17,0.0,0
0,18,6.0964323932272535,0
0,19,0.0,0
0,20,0.0,0
0,21,0.0,0
0,22,0.0,0
0,23,0.0,0
0,24,0.0,0
0,25,0.0,0
0,26,0.0,0
0,27,5.084996733789478,0
0,28,0.0,0
0,29,0.0,0
0,30,0.0,0
0,31,0.0,0
0,32,0.0,0
0,33,0.0,0
0,34,0.0,0
0,35,7.64547195584753,0
0,36,0.0,0
0,37,0.0,0
0,38,0.0,0
0,39,0.0,0
0,40,135.69505376476982,2
0,41,674.7728353255922,2
0,42,135.10743406424425,2
0,43,24.459261226471146,1
0,44,28.416169200868566,1
0,45,31.424311802037764,1
0,46,24.421347998194122,1
0,47,0.0,1
0,48,24.788130017377142,1
0,49,0.0,1
0,50,69.9447992881705,1
0,51,32.13447965847516,1
1,0,0.0,1
1,1,8.51538449463128,1
1,2,0.0,1
1,3,0.0,1
1,4,0.0,0
1,5,0.0,0
1,6,0.0,0
1,7,22.361052716380925,1
1,8,12.937079755399951,1
1,9,28.909421396115285,2
1,10,23.645231618558544,1
1,11,17.58380437403505,1
1,12,26.05790982332228,1
1,13,14.620479111678716,1
1,14,8.076897695582266,1
1,15,0.0,0
1,16,0.0,0
1,17,0.0,0
1,18,0.0,0
1,19,0.0,0
1,20,0.0,0
1,21,0.0,2
1,22,350.1924130477952,2
1,23,133.99760255774393,2
1,24,117.02607676321969,2
1,25,169.96557339793006,2
1,26,66.9498762088044,2
1,27,193.16598766908317,2
1,28,198.5049685639747,2
1,29,0.0,0
1,30,1.3372288671777643,0
1,31,28.431456416278753,2
1,32,117.36265818102126,2
1,33,0.0,0
1,34,0.0,0
1,35,0.0,0
1,36,0.0,0
1,37,0.0,0
1,38,0.0,0
1,39,0.0,0
1,40,0.0,0
1,41,0.0,0
1,42,0.0,0
1,43,0.0,0
1,44,0.0,0
1,45,0.0,0
1,46,0.0,0
1,47,0.0,0
1,48,0.0,0
1,49,0.0,0
1,50,0.0,0
1,51,14.73313088057835,1
2,0,0.0,0
2,1,0.0,0
2,2,0.0,0
2,3,0.0,0
2,4,0.0,0
2,5,0.0,0
2,6,0.0,0
2,7,0.0,0
2,8,0.38761831714614337,0
2,9,33.75878926019895,1
2,10,22.426175896459323,1
2,11,0.0,1
2,12,68.69080349654881,1
2,13,15.838183721421654,1
2,14,33.97907055972081,1
2,15,70.83633001529421,1
2,16,0.0,0
2,17,0.0,0
2,18,0.0,0
2,19,0.0,0
2,20,0.0,0
2,21,0.0,0
2,22,0.0,0
2,23,0.0,0
2,24,0.0,0
2,25,0.0,0
2,26,0.0,0
2,27,0.0,0
2,28,0.0,0
2,29,3.2188784294350206,0
2,30,0.0,0
2,31,0.0,0
2,32,2.798130030421459,0
2,33,0.0,0
2,34,0.0,0
2,35,0.0,0
2,36,0.0,0
2,37,0.0,0
2,38,0.0,0
2,39,0.0,0
2,40,0.0,0
2,41,1.996845101872569,0
2,42,0.0,0
2,43,69.2008150851233,1
2,44,73.05156692340664,2
2,45,0.0,2
2,46,171.628588659042,2
2,47,0.0,2
2,48,190.15852706782138,2
2,49,104.52231376310795,2
2,50,30.81827354493838,1
2,51,49.033516721284606,1
3,0,163.53731900179156,2
3,1,0.0,2
3,2,138.38032045143763,2
3,3,0.0,2
3,4,89.27965822782927,2
3,5,0.0,1
3,6,0.0,1
3,7,66.5313387947605,1
3,8,0.0,1
3,9,64.99651766312907,1
3,10,29.226298994799688,1
3,11,0.0,1
3,12,72.96563527014943,1
3,13,0.0,1
3,14,0.0,0
3,15,0.0,0
3,16,9.16803140285098,0
3,17,0.0,0
3,18,0.0,0
3,19,0.0,1
3,20,91.63330937911657,1
3,21,97.2808156396909,2
3,22,59.98859691381286,2
3,23,83.81814257072193,2
3,24,40.7411147932148,2
3,25,104.60316360319936,2
3,26,282.62015967666383,2
3,27,0.0,1
3,28,0.0,1
3,29,0.0,1
3,30,94.84202750559929,1
3,31,82.05538699963846,2
3,32,59.64187087095914,2
3,33,226.8509697749264,2
3,34,120.25780193908918,2
3,35,34.708029204689275,2
3,36,120.68123336311395,2
3,37,52.62219834832925,2
3,38,156.7201899175549,2
3,39,56.79664154590566,2
3,40,121.24351959673486,2
3,41,68.79592594349165,1
3,42,0.0,1
3,43,0.0,1
3,44,0.0,1
3,45,118.19976953445513,2
3,46,50.2153719131755,2
3,47,22.145626473493838,2
3,48,0.0,2
3,49,127.25415173186745,2
3,50,48.57230529039513,2
3,51,49.29345967737623,2
4,0,0.0,1
4,1,54.81946355292587,1
4,2,0.0,0
4,3,0.0,0
4,4,0.0,0
4,5,0.0,0
4,6,0.0,0
4,7,0.0,0
4,8,0.0,0
4,9,14.678367714137915,1
4,10,0.0,1
4,11,0.0,1
4,12,0.0,1
4,13,13.244210345799173,1
4,14,87.04448645834924,2
4,15,0.0,0
4,16,0.0,0
4,17,0.0,0
4,18,0.0,0
4,19,0.0,0
4,20,125.87026597969188,2
4,21,267.3622112193748,2
4,22,168.8207718719658,2
4,23,131.007106931007,2
4,24,138.63050262063794,2
4,25,213.65136870153404,2
4,26,248.89888436262441,2
4,27,338.4621517169216,2
4,28,0.0,2
4,29,0.0,2
4,30,236.1548135691996,2
4,31,126.1227186062378,2
4,32,168.43144009743165,2
4,33,59.54952635549385,2
4,34,15.46304714374699,1
4,35,0.0,1
4,36,0.0,0
4,37,0.0,0
4,38,0.0,0
4,39,0.0,0
4,40,0.0,0
4,41,0.0,0
4,42,0.0,0
4,43,0.0,0
4,44,0.0,0
4,45,0.0,0
4,46,0.0,0
4,47,0.0,0
4,48,0.0,0
4,49,0.0,0
4,50,0.0,0
4,51,0.0,0
5,0,0.0,1
5,1,25.861306491113478,1
5,2,29.832834517522013,1
5,3,0.0,1
5,4,0.0,1
5,5,18.605541712398736,1
5,6,0.0,0
5,7,0.0,0
5,8,0.0,0
5,9,0.0,0
5,10,0.0,0
5,11,0.0,0
5,12,0.0,0
5,13,0.0,0
5,14,0.0,0
5,15,0.0,0
5,16,0.0,0
5,17,0.0,0
5,18,0.0,0
5,19,0.0,0
5,20,5.989053721101123,0
5,21,0.0,0
5,22,0.0,0
5,23,0.0,1
5,24,0.0,1
5,25,24.76995178138455,1
5,26,0.0,1
5,27,0.0,1
5,28,0.0,1
5,29,0.0,1
5,30,16.172686849157184,1
5,31,205.27882341509883,2
5,32,221.4236365371685,2
5,33,87.9317492616489,2
5,34,0.0,1
5,35,0.0,1
5,36,0.0,1
5,37,0.0,1
5,38,262.37295595704006,2
5,39,243.1077137098282,2
5,40,269.3722563678753,2
5,41,0.0,1
5,42,7.444917695737442,1
5,43,11.85287353861869,1
5,44,0.0,0
5,45,0.0,0
5,46,0.0,1
5,47,30.111024779578955,1
5,48,8.105181313109515,1
5,49,384.58947255904343,2
5,50,172.36739341795828,2
5,51,175.88294378462024,2
6,0,0.0,1
6,1,10.157161654471885,1
6,2,13.142947594772657,1
6,3,0.0,1
6,4,0.0,1
6,5,0.0,1
6,6,4.986788647794085,1
6,7,8.957645567215252,1
6,8,0.0,1
6,9,112.68316510219555,2
6,10,0.0,1
6,11,0.0,0
6,12,0.0,0
6,13,0.0,0
6,14,0.0,0
6,15,20.461359092879977,1
6,16,0.0,1
6,17,0.0,2
6,18,7.440490918955976,1
6,19,11.166835438926354,1
6,20,5.521379257195379,1
6,21,6.738114201825136,1
6,22,0.0,1
6,23,0.0,1
6,24,0.0,1
6,25,0.0,0
6,26,0.0,0
6,27,0.0,0
6,28,0.0,0
6,29,0.0,0
6,30,0.0,0
6,31,0.0,0
6,32,0.0,0
6,33,0.0,0
6,34,0.0,0
6,35,0.0,0
6,36,5.498527972319547,0
6,37,0.0,0
6,38,0.0,0
6,39,0.0,0
6,40,0.0,0
6,41,0.0,1
6,42,0.0,1
6,43,15.141814734878546,1
6,44,0.0,1
6,45,12.54213855841385,1
6,46,0.0,1
6,47,8.120365564094751,1
6,48,0.0,1
6,49,6.16410338985816,1
6,50,0.0,0
6,51,0.0,0
7,0,0.0,0
7,1,92.96512673189567,2
7,2,97.93360082438562,2
7,3,53.64159975162172,2
7,4,0.0,0
7,5,0.0,0
7,6,0.0,0
7,7,0.0,0
7,8,0.0,0
7,9,0.0,0
7,10,0.0,0
7,11,0.0,0
7,12,0.0,0
7,13,0.0,0
7,14,0.0,0
7,15,0.0,0
7,16,0.0,0
7,17,0.0,0
7,18,0.0,1
7,19,0.0,1
7,20,31.85115033658619,1
7,21,54.883909201764936,1
7,22,125.28427808682254,2
7,23,36.493111307287464,1
7,24,0.0,0
7,25,0.0,0
7,26,12.26135198391685,0
7,27,0.0,0
7,28,0.0,1
7,29,18.924626346001393,1
7,30,0.0,1
7,31,0.0,1
7,32,0.0,1
7,33,23.92901899331905,1
7,34,0.0,1
7,35,0.0,0
7,36,0.0,0
7,37,0.0,0
7,38,0.0,0
7,39,0.0,0
7,40,0.0,0
7,41,0.0,0
