customer_id,t,y,true_state
0,0,0.0,1
0,1,0.0,1
0,2,0.0,1
0,3,0.0,1
0,4,0.0,2
0,5,0.0,2
0,6,0.0,1
0,7,0.0,0
0,8,0.0,0
0,9,0.0,0
0,10,0.0,0
0,11,0.0,1
0,12,0.0,1
0,13,0.0,1
0,14,0.0,1
0,15,0.0,0
0,16,0.0,0
0,17,0.0,0
0,18,0.44561816053290615,0
0,19,0.0,0
0,20,0.0,0
0,21,0.0,0
0,22,0.0,0
0,23,0.0,0
0,24,0.0,0
0,25,0.0,0
0,26,0.0,0
0,27,0.0,0
0,28,0.0,0
0,29,0.0,0
0,30,0.0,0
0,31,0.0,0
0,32,0.0,0
0,33,0.0,0
0,34,0.0,0
0,35,0.0,0
0,36,0.0,0
0,37,0.0,0
0,38,0.0,0
0,39,0.0,0
0,40,31.90217024031776,2
0,41,0.0,2
0,42,0.6374701234504195,2
0,43,0.0,1
0,44,0.0,1
0,45,0.0,1
0,46,0.0,1
0,47,0.0,1
0,48,1.4921013697103822,1
0,49,0.0,1
0,50,0.0,1
0,51,0.0,1
1,0,0.0,1
1,1,0.0,1
1,2,0.0,1
1,3,0.0,1
1,4,0.0,0
1,5,0.0,0
1,6,0.0,0
1,7,6.128864352902332,1
1,8,0.0,1
1,9,0.7969426418668165,2
1,10,2.82765945663479,1
1,11,0.0,1
1,12,0.0,1
1,13,0.0,1
1,14,0.0,1
1,15,0.0,0
1,16,0.0,0
1,17,0.0,0
1,18,0.0,0
1,19,0.0,0
1,20,0.0,0
1,21,0.0,2
1,22,5.0533688667176655,2
1,23,8.676478952033515,2
1,24,535.5141896898066,2
1,25,85.17695893132199,2
1,26,15.007731189902877,2
1,27,33.27977292077899,2
1,28,0.0,2
1,29,0.0,0
1,30,0.6067066949333088,0
1,31,0.0,2
1,32,2.773154544913503,2
1,33,0.0,0
1,34,0.0,0
1,35,0.0,0
1,36,0.0,0
1,37,0.0,0
1,38,0.0,0
1,39,0.0,0
1,40,0.0,0
1,41,0.0,0
1,42,0.0,0
1,43,0.0,0
1,44,0.0,0
1,45,0.0,0
1,46,0.0,0
1,47,0.0,0
1,48,0.0,0
1,49,0.0,0
1,50,0.0,0
1,51,34.941505386953516,1
2,0,0.0,0
2,1,0.0,0
2,2,0.0,0
2,3,0.0,0
2,4,0.0,0
2,5,0.0,0
2,6,0.0,0
2,7,0.0,0
2,8,0.0,0
2,9,0.0,1
2,10,0.0,1
2,11,0.0,1
2,12,0.03134256339585326,1
2,13,0.0,1
2,14,10.885287193286011,1
2,15,0.0,1
2,16,0.0,0
2,17,0.0,0
2,18,0.0,0
2,19,0.0,0
2,20,0.0,0
2,21,0.0,0
2,22,0.0,0
2,23,0.0,0
2,24,0.0,0
2,25,0.0,0
2,26,0.0,0
2,27,0.0,0
2,28,0.0,0
2,29,0.0,0
2,30,0.0,0
2,31,0.0,0
2,32,0.0,0
2,33,0.0,0
2,34,0.0,0
2,35,0.0,0
2,36,0.0,0
2,37,0.0,0
2,38,0.0,0
2,39,0.0,0
2,40,0.0,0
2,41,0.0,0
2,42,0.0,0
2,43,17.79551472897778,1
2,44,1.2271465614340602,2
2,45,0.0,2
2,46,39.14892228901725,2
2,47,0.0,2
2,48,190.8130740629041,2
2,49,0.0,2
2,50,0.0,1
2,51,0.0,1
3,0,126.83258042835593,2
3,1,0.0,2
3,2,16.832999569811996,2
3,3,0.0,2
3,4,532.1597228041645,2
3,5,0.0,1
3,6,0.0,1
3,7,0.0,1
3,8,0.0,1
3,9,0.0,1
3,10,0.0,1
3,11,0.0,1
3,12,0.0,1
3,13,0.0,1
3,14,0.0,0
3,15,0.0,0
3,16,0.0,0
3,17,0.0,0
3,18,0.0,0
3,19,0.0,1
3,20,0.0,1
3,21,116.82581822311535,2
3,22,2.879068754106287,2
3,23,9.435995585981745,2
3,24,0.0,2
3,25,35.28761989318731,2
3,26,0.0,2
3,27,0.0,1
3,28,0.0,1
3,29,0.0,1
3,30,0.0,1
3,31,245.40866431365356,2
3,32,0.0,2
3,33,210.8009006446839,2
3,34,59.44178271420252,2
3,35,0.0,2
3,36,0.0,2
3,37,242.20101432930954,2
3,38,135.88969343725554,2
3,39,52.12141185062724,2
3,40,5.249004746962994,2
3,41,0.0,1
3,42,0.0,1
3,43,0.0,1
3,44,0.0,1
3,45,0.0,2
3,46,0.0457185280528316,2
3,47,0.0,2
3,48,0.0,2
3,49,0.0,2
3,50,96.89132366858557,2
3,51,0.0009145772925257455,2
4,0,0.0,1
4,1,0.0,1
4,2,0.0,0
4,3,0.0,0
4,4,0.0,0
4,5,0.0,0
4,6,0.0,0
4,7,0.0,0
4,8,0.0,0
4,9,0.0,1
4,10,0.0,1
4,11,0.0,1
4,12,0.0,1
4,13,0.0,1
4,14,0.0,2
4,15,0.0,0
4,16,0.0,0
4,17,0.0,0
4,18,0.0,0
4,19,0.0,0
4,20,341.1031949120471,2
4,21,22.085432732652492,2
4,22,20.12692457221804,2
4,23,24.045189547091038,2
4,24,0.0,2
4,25,0.14476931927288647,2
4,26,232.84382760680197,2
4,27,0.0,2
4,28,0.0,2
4,29,0.0,2
4,30,16.08447592668179,2
4,31,106.89754739156524,2
4,32,0.0,2
4,33,7.356617245475035,2
4,34,0.0,1
4,35,0.0,1
4,36,0.0,0
4,37,0.0,0
4,38,0.0,0
4,39,0.0,0
4,40,0.0,0
4,41,0.0,0
4,42,0.0,0
4,43,0.0,0
4,44,0.0,0
4,45,0.0,0
4,46,0.0,0
4,47,0.0,0
4,48,0.0,0
4,49,0.0,0
4,50,0.0,0
4,51,0.0,0
5,0,0.0,1
5,1,0.0,1
5,2,0.0,1
5,3,0.0,1
5,4,0.0,1
5,5,3.2169817248514825,1
5,6,0.0,0
5,7,0.0,0
5,8,0.0,0
5,9,0.0,0
5,10,0.0,0
5,11,0.0,0
5,12,0.0,0
5,13,0.0,0
5,14,0.0,0
5,15,0.0,0
5,16,0.0,0
5,17,0.0,0
5,18,0.0,0
5,19,0.0,0
5,20,4.6625457852447605,0
5,21,0.0,0
5,22,0.0,0
5,23,0.0,1
5,24,0.0,1
5,25,0.0,1
5,26,0.0,1
5,27,0.0,1
5,28,0.0,1
5,29,0.0,1
5,30,0.0,1
5,31,0.0,2
5,32,213.15380113549614,2
5,33,630.4436121500675,2
5,34,0.0,1
5,35,0.0,1
5,36,0.0,1
5,37,0.0,1
5,38,122.55333358303237,2
5,39,250.44610373654706,2
5,40,10.770786783063674,2
5,41,0.0,1
5,42,0.0,1
5,43,0.0,1
5,44,0.0,0
5,45,0.0,0
5,46,0.0,1
5,47,0.053568391225912095,1
5,48,0.0,1
5,49,14.451082776735628,2
5,50,0.0,2
5,51,0.0,2
6,0,0.0,1
6,1,1.1819273307443052,1
6,2,0.0,1
6,3,0.0,1
6,4,0.0,1
6,5,0.0,1
6,6,0.0,1
6,7,1.1333001339768904,1
6,8,0.0,1
6,9,0.0,2
6,10,0.0,1
6,11,0.0,0
6,12,0.0,0
6,13,0.0,0
6,14,0.0,0
6,15,0.0,1
6,16,0.0,1
6,17,0.0,2
6,18,0.0,1
6,19,0.0,1
6,20,0.0,1
6,21,0.0,1
6,22,0.0,1
6,23,0.0,1
6,24,0.0,1
6,25,0.0,0
6,26,0.0,0
6,27,0.0,0
6,28,0.0,0
6,29,0.0,0
6,30,0.0,0
6,31,0.0,0
6,32,0.0,0
6,33,0.0,0
6,34,0.0,0
6,35,0.0,0
6,36,0.0,0
6,37,0.0,0
6,38,0.0,0
6,39,0.0,0
6,40,0.0,0
6,41,0.0,1
6,42,0.0,1
6,43,0.0,1
6,44,0.0,1
6,45,0.14736527243411315,1
6,46,0.0,1
6,47,0.0,1
6,48,0.0,1
6,49,0.0,1
6,50,0.0,0
6,51,0.0,0
7,0,0.0,0
7,1,18.001944885377288,2
7,2,0.0,2
7,3,0.0,2
7,4,0.0,0
7,5,0.0,0
7,6,0.0,0
7,7,0.0,0
7,8,0.0,0
7,9,0.0,0
7,10,0.0,0
7,11,0.0,0
7,12,0.0,0
7,13,0.0,0
7,14,0.0,0
7,15,0.0,0
7,16,0.0,0
7,17,0.0,0
7,18,0.0,1
7,19,0.0,1
7,20,0.0,1
7,21,0.0,1
7,22,274.2504306872344,2
7,23,32.930377968201604,1
7,24,0.0,0
7,25,0.0,0
7,26,0.0,0
7,27,0.0,0
7,28,0.0,1
7,29,0.0,1
7,30,0.0,1
7,31,0.0,1
7,32,0.0,1
7,33,0.0,1
7,34,0.0,1
7,35,0.0,0
7,36,0.0,0
7,37,0.0,0
7,38,0.0,0
7,39,0.0,0
7,40,0.0,0
7,41,0.0,0
7,42,0.0,0
7,43,0.0,0
7,44,0.0,0
7,45,0.0,0
7,46,0.0,0
7,47,0.0,0
7,48,4.2124242053424,1
7,49,0.0,1
7,50,0.0,1
7,51,0.0,2
8,0,0.0,0
8,1,0.0,0
8,2,0.0,0
8,3,0.0,1
8,4,0.0,1
8,5,0.0,1
8,6,0.0,1
8,7,0.0,1
8,8,0.0,0
8,9,0.0,0
8,10,0.0,0
8,11,0.0,0
8,12,0.0,0
8,13,0.0,0
8,14,0.0,0
8,15,0.0,0
8,16,0.0,0
8,17,0.0,0
8,18,0.0,0
8,19,0.0,0
8,20,0.0,0
8,21,0.0,0
8,22,0.0,0
8,23,0.0,0
8,24,0.0,0
8,25,0.0,0
8,26,0.0,0
8,27,0.0,0
8,28,0.0,0
8,29,0.0,0
8,30,0.0,0
8,31,0.0,0
8,32,0.0,0
8,33,0.3613626945149799,1
8,34,0.0,1
8,35,0.0,1
8,36,0.0,1
8,37,0.0,1
8,38,0.0,1
8,39,0.0,1
8,40,0.0,1
8,41,0.0,1
8,42,0.0,1
8,43,0.0,1
8,44,0.0,1
8,45,0.2658132783639962,1
8,46,0.0,1
8,47,0.0,1
8,48,0.0,1
8,49,0.0,0
8,50,0.0,0
